# Raw Optimization Data
# ,P26 - Longitudinal - PUL_X=Y 1 body muscle along(Mechanical Model) To Solid(Mechanical Model) Load (N) ,P27 - Longitudinal - PUL_X=Y 1 body muscle along(Mechanical Model) To Solid(Mechanical Model) Free Length (mm) ,P1 - Moment Reaction Maximum X Axis (N m) ,P2 - Moment Reaction Maximum Total (N m) ,P3 - Total Deformation Maximum (m) ,P4 - Total Deformation Average (m) ,P18 - Y_directional_deformation_PUL Maximum (mm) ,P19 - Y_directional_deformation_Muscle Maximum (mm) ,P20 - Z_directional_deformation_Muscle Maximum (mm) ,P21 - Z_directional_deformation_PUL Maximum (mm) ,P22 - P_point_Y Average (mm) ,P23 - P_point_Z Average (mm) ,P28 - Longitudinal - PUL_X=Y 1 body muscle along(Mechanical Model) To Solid(Mechanical Model) Free Length (mm) 
Name,P26,P27,P1,P2,P3,P4,P18,P19,P20,P21,P22,P23,P28
40,3.4015699210818235,18.595036776308632,0.0028552604746612431,0.002863011971133673,0.001472198510981172,0.00040092174650582389,0.88459080457687378,0.88459080457687378,0,-0.048641182482242584,0.81798911493931059,-0.73974329461321353,18.595036776308632
41,2.4289953012650876,15.672526959516491,-0.0001234423125210368,0.0005696284103800189,0.0016847307004823231,0.00039977122099403117,1.0843614339828491,1.0843614339828491,1.1008632183074951,1.5073624849319458,0.90781567085302617,0.81714968989340342,15.672526959516491
42,3.9810701374959847,19.764973040483511,0.0046245111688316696,0.0046289847199951842,0.0020200978773139582,0.00057349028921194179,0.86655861139297485,0.86655861139297485,0,-0.750518262386322,0.79991654716610361,-1.4670451297714378,19.764973040483511
43,1.7279694461217399,19.917432859414745,0.000722746207387816,0.00073962625872660683,0.00070577141874137361,0.00020464765981413941,0.58351832628250122,0.58351832628250122,0.15281945466995239,0.45735391974449158,0.50800431444884464,-0.010534342268368233,19.917432859414745
44,2.5243431665659632,20.349968399983126,0.0024016466833129456,0.0024076004411930107,0.0011898748871034437,0.000327368447830529,0.62162566184997559,0.62162566184997559,0,-0.17888635396957397,0.57731240745366519,-0.71744935079054484,20.349968399983126
45,3.4015699210818235,18.527604460076265,0.002813584236234385,0.0028215154041667011,0.001464093710630801,0.00039826580544393022,0.8907548189163208,0.8907548189163208,0,-0.025420010089874268,0.82289765497143819,-0.7186850798472264,18.527604460076265
46,2.53125,20.159895539923735,0.0022949099436905557,0.002301350261255402,0.0011647380558768229,0.00031851477510241996,0.6409563422203064,0.6409563422203064,0,-0.11354875564575195,0.59310406417937944,-0.65980626407422527,20.159895539923735
47,2.4634017562038162,20.15625,0.0021721470060103048,0.0021788424243751143,0.0011218621135794427,0.00030582540809577643,0.63349002599716187,0.63349002599716187,0,-0.0733092799782753,0.58472836987253562,-0.61207361184238829,20.15625
48,2.5377498082311414,16.300551907464545,1.4026567970778298E-05,0.00021715427222976309,0.0014325666905656463,0.00036037244728027881,1.0333296060562134,1.0333296060562134,0.82669901847839355,1.2387784719467163,0.87819850444793712,0.55430880531169591,16.300551907464545
49,1.6739410022255194,18.552624931713343,-4.4852067703747234E-05,0.00024641142430954815,0.0011079884939845942,0.00026741753200429862,0.72920709848403931,0.72920709848403931,0.674752950668335,0.99179953336715709,0.6069795416587852,0.47670925618929133,18.552624931713343
50,3.3838789188563041,20.372636674502512,0.0039518215572189623,0.0039561388609353522,0.001756687916404084,0.00049919025241196,0.73927921056747437,0.73927921056747437,0,-0.65269702672958374,0.68307152490296408,-1.2884953010595597,20.372636674502512
51,1.6949095611270311,20.33022482990722,0.00091327405302813077,0.00092568218246026428,0.00070870728553099548,0.00019616140258220803,0.53351324796676636,0.53351324796676636,0.027456806972622871,0.32197827100753784,0.47061486306943373,-0.12462143590406438,20.33022482990722
52,2.4925904388729689,16.73227517009278,0.00018422211998336081,0.00028039049498545897,0.0013163768201772236,0.00033986497882163621,0.98730039596557628,0.98730039596557628,0.71717727184295654,1.1222585439682007,0.84278031941235876,0.45565293650878097,16.73227517009278
53,2.4751045625693213,16.046100456880907,-6.0160875286443253E-05,0.00032141054549953676,0.0015436971710901886,0.00037619960666411464,1.0527026653289795,1.0527026653289795,0.95098567008972168,1.3594573736190796,0.88807058904729985,0.67433365937054968,16.046100456880907
54,2.5260470018656362,20.410701450583637,0.0024428586166744632,0.002448654457255956,0.0012008803259693803,0.00033115695923529361,0.61621826887130737,0.61621826887130737,0,-0.20206739008426666,0.57275049281462509,-0.7385640566428886,20.410701450583637
55,1.6957376556244736,20.33022482990722,0.00091474903931903237,0.00092714062803191815,0.00070909889794696377,0.00019623880358519166,0.53358906507492065,0.53358906507492065,0.026877177879214287,0.32146552205085754,0.470724991206347,-0.12522674193850869,20.33022482990722
56,1.7498943189778648,20.33022482990722,0.001011196150320039,0.0010226091132846079,0.00073517325703637807,0.00020163374900133844,0.53894847631454468,0.53894847631454468,0,0.28797280788421631,0.47791868662149728,-0.16473024885691531,20.33022482990722
57,1.6595970777162088,20.235475332261295,0.00079300502196027057,0.00080733580009147632,0.00068816217436829777,0.00019417200659883961,0.5411379337310791,0.5411379337310791,0.086419619619846344,0.37982115149497986,0.47354505649594048,-0.066895742747909243,20.235475332261295
58,1.6915624834108223,20.329737608471767,0.00090701640891265728,0.000919497004880557,0.0007070976133371473,0.00019585315550487648,0.53326255083084106,0.53326255083084106,0.029976038262248039,0.32423624396324158,0.4702089337640975,-0.12201043866247799,20.329737608471767
59,1.6809532311564903,16.407201432132091,-0.00030990481735143334,0.0013973987197041318,0.0018353966584603342,0.00041320923408204871,0.95419871807098389,0.95419871807098389,1.3877502679824829,1.7187569141387939,0.76437389251718091,1.1371738942045915,16.407201432132091
60,2.5623596211917867,20.655298567867909,0.0026623100517912746,0.0026674510165102258,0.0012671279642452885,0.00035335914637634684,0.59838604927062988,0.59838604927062988,0,-0.31133434176445007,0.55808875021751991,-0.84361153327677219,20.655298567867909
61,2.53125,16.666857873320165,0.00021244221115961174,0.000300822422979412,0.0013192993345316538,0.00034234155051591228,0.99694740772247314,0.99694740772247314,0.71223294734954834,1.1210048198699951,0.85203843481803032,0.448343472332475,16.666857873320165
62,1.6949095611270311,20.395642126679835,0.00095302935674107829,0.00096479300870963135,0.00071233432936863167,0.00019590306990591806,0.526151180267334,0.526151180267334,0.0038088501896709204,0.2970830500125885,0.46534397356818163,-0.146647104294344,20.395642126679835
63,1.6683992329723594,20.33022482990722,0.00086605446290835412,0.0008790214866491857,0.00069615725952826692,0.00019376651131742956,0.53109472990036011,0.53109472990036011,0.04603172093629837,0.33839574456214905,0.46709432812969093,-0.10522117441504497,20.33022482990722
64,1.7385731805029481,20.33022482990722,0.00099103709406994948,0.0010026390984927307,0.00072951065694935922,0.00020045260571593512,0.53780245780944824,0.53780245780944824,0,0.294967383146286,0.47641627027087258,-0.15648601301633813,20.33022482990722
65,1.65625,20.234859442764048,0.0007866763093849849,0.00080110664741615107,0.00068668510897936517,0.00019393312897096076,0.540901243686676,0.540901243686676,0.088993094861507416,0.38213101029396057,0.47314927837495052,-0.064232786637775485,20.234859442764048
66,1.65625,20.330353497969014,0.00084448692377952659,0.000857729125063827,0.0006906831443900303,0.00019272256172586476,0.52996426820755,0.52996426820755,0.054510045796632767,0.34588125348091125,0.4654658001860934,-0.096360907759144257,20.330353497969014
67,1.6949350684775333,19.917432859414745,0.00066421589060879625,0.000682360768767238,0.00069200422338535435,0.00020289095521599965,0.580511748790741,0.580511748790741,0.17622841894626617,0.4778042733669281,0.503640567429328,0.013673267928542544,19.917432859414745
68,1.7279439387712376,20.395642126679835,0.0010119136545108252,0.0010231148237304117,0.00072854837029809045,0.00019935319970235471,0.52950584888458252,0.52950584888458252,0,0.27664643526077271,0.46973849298280962,-0.17074828928238475,20.395642126679835
69,1.7279694461217399,19.924609521700326,0.00072705703567309222,0.00074382031679291478,0.00070604620736008754,0.00020448615950534058,0.58270734548568726,0.58270734548568726,0.15022988617420197,0.45466336607933044,0.50743421284776,-0.012927234686106789,19.924609521700326
70,1.65625,20.323048167621643,0.00084005856334699121,0.00085338613693102363,0.00069035841785092874,0.00019279805298754582,0.53080219030380249,0.53080219030380249,0.057150665670633316,0.34865844249725342,0.46605435926378047,-0.093900907080638391,20.323048167621643
71,1.6562269560658627,20.234996611079744,0.00078671822342230209,0.000801147369812776,0.00068668026718544765,0.00019392935025248583,0.54088342189788818,0.54088342189788818,0.08895980566740036,0.38209331035614014,0.47313519128772069,-0.064261980364951427,20.234996611079744
72,1.6596201216503461,20.235466832007397,0.00079304089042476144,0.00080737115583712248,0.00068817185739466721,0.00019417385021493783,0.54114097356796265,0.54114097356796265,0.086406499147415161,0.37981006503105164,0.47354880460141363,-0.066909792085382044,20.235466832007397
73,1.6939977011865364,20.33022482990722,0.00091164983965462,0.00092407624845140519,0.00070827604486372047,0.00019607635368125109,0.533429741859436,0.533429741859436,0.028095126152038574,0.3225429356098175,0.47049359157324966,-0.12395483653426488,20.33022482990722
74,1.7403131349408851,20.33022482990722,0.00099413544466888564,0.0010057079071179016,0.00073038111854202136,0.00020063233416885024,0.5379786491394043,0.5379786491394043,0,0.29389214515686035,0.47664722515065144,-0.15775354920650292,20.33022482990722
75,1.659667471929142,20.240268369764649,0.00079602845703001762,0.00081029458480016893,0.0006883738834103511,0.00019410710295009946,0.54059630632400513,0.54059630632400513,0.084641270339488983,0.37796077132225037,0.47316932079324331,-0.0685583899737866,20.240268369764649
76,1.6948391669140979,20.325431792403862,0.00091023894878194435,0.00092269783497010043,0.00070841155253353384,0.00019618316588426737,0.53405630588531494,0.53405630588531494,0.029237400740385056,0.32384380698204041,0.47099129549053842,-0.12295728573424104,20.325431792403862
